"participant","modality","ortho_French","inversed_aline","lev_similarity","type","first_modality","list","RT"
2,"A","enfance",0.29375,0,"noncognate","V",2,1182.35473117389
2,"V","enfance",0.29375,0,"noncognate","V",2,1030.86242949607
2,"A","enfer",0.227027027027027,0,"noncognate","V",2,912.392589306611
2,"V","enfer",0.227027027027027,0,"noncognate","V",2,988.936769452755
2,"A","ennemi",1,0.667,"cognate","V",2,800.895178180746
2,"V","ennemi",1,0.667,"cognate","V",2,1330.03614737611
2,"A","escalier",0.613333333333333,0.375,"noncognate","V",2,1086.34858037726
2,"V","escalier",0.613333333333333,0.375,"noncognate","V",2,1108.12190174846
2,"A","espoir",0.376,0.167,"noncognate","V",2,1254.66400091007
2,"V","espoir",0.376,0.167,"noncognate","V",2,991.924755746679
2,"A","étoile",0.49,0.167,"noncognate","V",2,1160.25888592051
2,"V","étoile",0.49,0.167,"noncognate","V",2,1273.89915447762
2,"A","exercice",0.7238095,0.875,"cognate","V",2,1233.62848377674
2,"V","exercice",0.7238095,0.875,"cognate","V",2,898.463297625281
2,"A","farine",0.48,0.167,"noncognate","V",2,858.853117617412
2,"V","farine",0.48,0.167,"noncognate","V",2,1128.86913801818
2,"A","fenêtre",0.466666666666667,0.143,"noncognate","V",2,1010.99954156805
2,"V","fenêtre",0.466666666666667,0.143,"noncognate","V",2,857.918461976025
2,"A","flèche",0.25,0,"noncognate","V",2,1061.79670746218
2,"V","flèche",0.25,0,"noncognate","V",2,1143.29575124049
2,"A","fleur",0.6808511,0.5,"cognate","V",2,907.753343292793
2,"V","fleur",0.6808511,0.5,"cognate","V",2,1313.83550184991
2,"A","force",0.8195122,1,"cognate","V",2,946.741202705639
2,"V","force",0.8195122,1,"cognate","V",2,1012.24766311455
2,"A","frein",0.254545454545455,0.2,"noncognate","V",2,975.391565594124
2,"V","frein",0.254545454545455,0.2,"noncognate","V",2,880.858206182737
2,"A","fuite",0.475675675675676,0,"noncognate","V",2,1244.04468242533
2,"V","fuite",0.475675675675676,0,"noncognate","V",2,1354.51887037995
2,"A","garage",0.762963,1,"cognate","V",2,958.21442860355
2,"V","garage",0.762963,1,"cognate","V",2,1089.84902301877
2,"A","gauche",0.31219512195122,0,"noncognate","V",2,1093.91625481099
2,"V","gauche",0.31219512195122,0,"noncognate","V",2,1283.02726189212
2,"A","génie",0.768,0.5,"cognate","V",2,813.242032953582
2,"V","génie",0.768,0.5,"cognate","V",2,1075.94046077234
2,"A","honneur",0.569697,0.714,"cognate","V",2,874.984308079878
2,"V","honneur",0.569697,0.714,"cognate","V",2,811.646030537126
2,"A","hôpital",0.7042254,0.75,"cognate","V",2,1011.62912857415
2,"V","hôpital",0.7042254,0.75,"cognate","V",2,1356.02242011111
2,"A","horloge",0.501960784313725,0.286,"noncognate","V",2,1316.46938569082
2,"V","horloge",0.501960784313725,0.286,"noncognate","V",2,1120.16151754717
2,"A","huître",0.530232558139535,0.167,"noncognate","V",2,1157.03174604829
2,"V","huître",0.530232558139535,0.167,"noncognate","V",2,943.961186064344
2,"A","image",0.92,1,"cognate","V",2,1231.72363528859
2,"V","image",0.92,1,"cognate","V",2,1142.7205654305
2,"A","immeuble",0.459016393442623,0,"noncognate","V",2,950.522436837028
2,"V","immeuble",0.459016393442623,0,"noncognate","V",2,1022.99080514807
2,"A","incident",0.5373134,1,"cognate","V",2,1019.40100982548
2,"V","incident",0.5373134,1,"cognate","V",2,870.55672771222
2,"A","insecte",0.8,0.857,"cognate","V",2,933.2764292566
2,"V","insecte",0.8,0.857,"cognate","V",2,1072.2377429024
2,"A","jambe",0.352941176470588,0,"noncognate","V",2,1161.76721713567
2,"V","jambe",0.352941176470588,0,"noncognate","V",2,937.6753174019
2,"A","jardin",0.572549,0.667,"cognate","V",2,1108.6159224954
2,"V","jardin",0.572549,0.667,"cognate","V",2,1069.70264696243
2,"A","jeunesse",0.49,0.125,"noncognate","V",2,1093.18327941618
2,"V","jeunesse",0.49,0.125,"noncognate","V",2,1149.50292432049
2,"A","journée",0.4,0,"noncognate","V",2,864.542110607582
2,"V","journée",0.4,0,"noncognate","V",2,1103.21217494641
2,"A","juge",0.8823529,0.8,"cognate","V",2,1279.08724537402
2,"V","juge",0.8823529,0.8,"cognate","V",2,1053.76351178069
2,"A","jumeau",0.5,0,"noncognate","V",2,789.421735482298
2,"V","jumeau",0.5,0,"noncognate","V",2,1140.00622457035
2,"A","jungle",0.7636364,1,"cognate","V",2,942.560377364734
2,"V","jungle",0.7636364,1,"cognate","V",2,705.431223066283
2,"A","légume",0.441176470588235,0.222,"noncognate","V",2,1032.2726162125
2,"V","légume",0.441176470588235,0.222,"noncognate","V",2,910.094448384917
2,"A","lessive",0.456,0.286,"noncognate","V",2,1070.35513761674
2,"V","lessive",0.456,0.286,"noncognate","V",2,858.373192701356
2,"A","lion",0.5,1,"cognate","V",2,1085.13184252952
2,"V","lion",0.5,1,"cognate","V",2,876.680609756808
2,"A","logement",0.48,0.25,"noncognate","V",2,676.81995528957
2,"V","logement",0.48,0.25,"noncognate","V",2,959.715937358734
2,"A","lumière",0.48,0.286,"noncognate","V",2,1036.92926492605
2,"V","lumière",0.48,0.286,"noncognate","V",2,1265.24276248951
2,"A","lune",0.517647058823529,0,"noncognate","V",2,1004.0497418854
2,"V","lune",0.517647058823529,0,"noncognate","V",2,1313.78335240695
2,"A","maladie",0.512280701754386,0.143,"noncognate","V",2,1018.51836526474
2,"V","maladie",0.512280701754386,0.143,"noncognate","V",2,1362.9713308956
2,"A","manche",0.302439024390244,0.167,"noncognate","V",2,987.841681305278
2,"V","manche",0.302439024390244,0.167,"noncognate","V",2,1118.09685745979
2,"A","manque",0.435294117647059,0.167,"noncognate","V",2,990.180649407628
2,"V","manque",0.435294117647059,0.167,"noncognate","V",2,1167.14549476392
2,"A","mariage",0.7157895,0.875,"cognate","V",2,1145.28383580452
2,"V","mariage",0.7157895,0.875,"cognate","V",2,1191.18845426343
2,"A","marteau",0.4,0.286,"noncognate","V",2,919.413792474973
2,"V","marteau",0.4,0.286,"noncognate","V",2,954.903532700504
2,"A","métier",0.393939393939394,0.2,"noncognate","V",2,1027.94794194063
2,"V","métier",0.393939393939394,0.2,"noncognate","V",2,1027.78751840137
2,"A","meurtre",0.517647058823529,0.429,"noncognate","V",2,1050.98316594668
2,"V","meurtre",0.517647058823529,0.429,"noncognate","V",2,690.964690015486
2,"A","miel",0.46,0.2,"noncognate","V",2,817.300020953582
2,"V","miel",0.46,0.2,"noncognate","V",2,1109.69960147048
2,"A","minuit",0.68,0.5,"cognate","V",2,705.915908271854
2,"V","minuit",0.68,0.5,"cognate","V",2,1036.18891579805
2,"A","moitié",0.325581395348837,0,"noncognate","V",2,1014.1136871684
2,"V","moitié",0.325581395348837,0,"noncognate","V",2,1226.07490944298
2,"A","montre",0.227027027027027,0.167,"noncognate","V",2,1035.79019937292
2,"V","montre",0.227027027027027,0.167,"noncognate","V",2,908.472851449096
2,"A","morceau",0.463636363636364,0.286,"noncognate","V",2,951.422600639716
2,"V","morceau",0.463636363636364,0.286,"noncognate","V",2,1063.70506992957
2,"A","mouton",0.356756756756757,0,"noncognate","V",2,1115.59605786517
2,"V","mouton",0.356756756756757,0,"noncognate","V",2,984.368565746582
2,"A","muscle",0.8,1,"cognate","V",2,1137.13409908732
2,"V","muscle",0.8,1,"cognate","V",2,886.991870487609
2,"A","niveau",0.427272727272727,0.333,"noncognate","V",2,1292.16829826228
2,"V","niveau",0.427272727272727,0.333,"noncognate","V",2,1484.51745031459
2,"A","nuage",0.348936170212766,0,"noncognate","V",2,1187.20974134672
2,"V","nuage",0.348936170212766,0,"noncognate","V",2,1150.77134996133
2,"A","oeuvre",0.28,0.167,"noncognate","V",2,1191.90313966008
2,"V","oeuvre",0.28,0.167,"noncognate","V",2,980.489782583347
2,"A","oignon",0.4333333,0.5,"cognate","V",2,1078.88285005037
2,"V","oignon",0.4333333,0.5,"cognate","V",2,1227.65929009805
2,"A","onde",0.323076923076923,0.25,"noncognate","V",2,962.802710178964
2,"V","onde",0.323076923076923,0.25,"noncognate","V",2,1104.94717785633
2,"A","opinion",0.7254237,1,"cognate","V",2,1233.55717431639
2,"V","opinion",0.7254237,1,"cognate","V",2,1099.88553957044
2,"A","orgueil",0.256,0.286,"noncognate","V",2,1241.90496972324
2,"V","orgueil",0.256,0.286,"noncognate","V",2,1113.50367268928
2,"A","panier",0.428070175438596,0.333,"noncognate","V",2,1025.78247159633
2,"V","panier",0.428070175438596,0.333,"noncognate","V",2,1108.93076633373
2,"A","papillon",0.521212121212121,0,"noncognate","V",2,986.782163518431
2,"V","papillon",0.521212121212121,0,"noncognate","V",2,1038.04291722842
2,"A","patron",0.590909090909091,0,"noncognate","V",2,843.284864122409
2,"V","patron",0.590909090909091,0,"noncognate","V",2,935.549394644066
2,"A","paysage",0.324324324324324,0.444,"noncognate","V",2,1081.2652540176
2,"V","paysage",0.324324324324324,0.444,"noncognate","V",2,905.212860413537
2,"A","paysan",0.6296296,0.571,"cognate","V",2,1188.64925774438
2,"V","paysan",0.6296296,0.571,"cognate","V",2,1086.09984908243
2,"A","perle",0.7902439,0.6,"cognate","V",2,969.978558332609
2,"V","perle",0.7902439,0.6,"cognate","V",2,982.466913800203
2,"A","pigeon",0.7234043,1,"cognate","V",2,1107.31866365346
2,"V","pigeon",0.7234043,1,"cognate","V",2,888.343389256568
2,"A","plante",0.7927273,0.833,"cognate","V",2,931.125001371479
2,"V","plante",0.7927273,0.833,"cognate","V",2,1144.42921788121
2,"A","poisson",0.61,0.286,"noncognate","V",2,893.636475809487
2,"V","poisson",0.61,0.286,"noncognate","V",2,984.520216415038
2,"A","poitrine",0.426229508196721,0,"noncognate","V",2,1153.73829959279
2,"V","poitrine",0.426229508196721,0,"noncognate","V",2,1127.56295292355
2,"A","poubelle",0.445454545454545,0.125,"noncognate","V",2,920.535325750006
2,"V","poubelle",0.445454545454545,0.125,"noncognate","V",2,830.890433508927
2,"A","poupée",0.313513513513514,0.167,"noncognate","V",2,1323.36869940883
2,"V","poupée",0.313513513513514,0.167,"noncognate","V",2,949.349716177232
2,"A","prison",0.6344828,1,"cognate","V",2,1542.0749664328
2,"V","prison",0.6344828,1,"cognate","V",2,1053.57191372195
2,"A","produit",0.5183099,0.857,"cognate","V",2,1156.09880557605
2,"V","produit",0.5183099,0.857,"cognate","V",2,800.889385896202
2,"A","qualité",0.9015873,0.857,"cognate","V",2,952.657211300698
2,"V","qualité",0.9015873,0.857,"cognate","V",2,967.942478125977
2,"A","regard",0.362962962962963,0,"noncognate","V",2,881.993598927872
2,"V","regard",0.362962962962963,0,"noncognate","V",2,1114.62410032383
2,"A","réseau",0.352,0,"noncognate","V",2,1034.50254823725
2,"V","réseau",0.352,0,"noncognate","V",2,1217.49333342477
2,"A","rideau",0.445454545454545,0.143,"noncognate","V",2,904.444693726071
2,"V","rideau",0.445454545454545,0.143,"noncognate","V",2,852.437657218442
2,"A","rumeur",0.493617,0.833,"cognate","V",2,994.696028023737
2,"V","rumeur",0.493617,0.833,"cognate","V",2,956.671066338379
2,"A","saucisse",0.8222222,0.5,"cognate","V",2,870.050473762439
2,"V","saucisse",0.8222222,0.5,"cognate","V",2,991.407752596887
2,"A","séjour",0.468085106382979,0.167,"noncognate","V",2,1284.31840647649
2,"V","séjour",0.468085106382979,0.167,"noncognate","V",2,1004.37271634791
2,"A","siècle",0.5125,0,"noncognate","V",2,908.730173280452
2,"V","siècle",0.5125,0,"noncognate","V",2,1383.53145627013
2,"A","soeur",0.518181818181818,0.333,"noncognate","V",2,1246.74396982297
2,"V","soeur",0.518181818181818,0.333,"noncognate","V",2,914.250274090156
2,"A","soin",0.183606557377049,0.111,"noncognate","V",2,1242.30272807
2,"V","soin",0.183606557377049,0.111,"noncognate","V",2,1105.30279291174
2,"A","soldat",0.8280702,0.571,"cognate","V",2,788.32707252584
2,"V","soldat",0.8280702,0.571,"cognate","V",2,1088.9043464165
2,"A","soleil",0.47,0.167,"noncognate","V",2,1059.02267000507
2,"V","soleil",0.47,0.167,"noncognate","V",2,1010.7102952058
2,"A","sourire",0.422222222222222,0.429,"noncognate","V",2,972.568122852449
2,"V","sourire",0.422222222222222,0.429,"noncognate","V",2,1170.17398267275
2,"A","survie",0.6,0.625,"cognate","V",2,1062.32762840158
2,"V","survie",0.6,0.625,"cognate","V",2,934.335859610242
2,"A","témoin",0.49811320754717,0,"noncognate","V",2,954.675204769542
2,"V","témoin",0.49811320754717,0,"noncognate","V",2,1099.06287019349
2,"A","tiroir",0.408,0.167,"noncognate","V",2,827.637400746275
2,"V","tiroir",0.408,0.167,"noncognate","V",2,1235.79251578683
2,"A","trésor",0.6229508,0.5,"cognate","V",2,1200.35616147351
2,"V","trésor",0.6229508,0.5,"cognate","V",2,1318.12076443636
2,"A","viande",0.508108108108108,0.167,"noncognate","V",2,1084.48545009928
2,"V","viande",0.508108108108108,0.167,"noncognate","V",2,986.400346924107
2,"A","victime",1,0.857,"cognate","V",2,1072.42608203238
2,"V","victime",1,0.857,"cognate","V",2,1134.55502864372
2,"A","victoire",0.7513514,0.75,"cognate","V",2,1229.9127736261
2,"V","victoire",0.7513514,0.75,"cognate","V",2,843.00663235019
3,"A","abeille",0.769230769230769,0.429,"noncognate","V",3,836.449625593042
3,"V","abeille",0.769230769230769,0.429,"noncognate","V",3,718.361511255665
3,"A","acteur",0.7659574,0.667,"cognate","V",3,830.115524364995
3,"V","acteur",0.7659574,0.667,"cognate","V",3,867.219257750967
3,"A","adresse",0.7703704,0.714,"cognate","V",3,995.797969698034
3,"V","adresse",0.7703704,0.714,"cognate","V",3,816.441090497599
3,"A","aéroport",0.5428571,0.75,"cognate","V",3,853.96002848211
3,"V","aéroport",0.5428571,0.75,"cognate","V",3,710.624182537196
3,"A","ancêtre",0.54375,0.5,"cognate","V",3,785.581896127447
3,"V","ancêtre",0.54375,0.5,"cognate","V",3,709.359108086605
3,"A","anneau",0.426666666666667,0.167,"noncognate","V",3,866.440185283246
3,"V","anneau",0.426666666666667,0.167,"noncognate","V",3,972.899280206424
3,"A","arbre",0.253658536585366,0.4,"noncognate","V",3,505.317733601855
3,"V","arbre",0.253658536585366,0.4,"noncognate","V",3,549.691152963966
3,"A","assiette",0.592,0.25,"noncognate","V",3,656.703846771309
3,"V","assiette",0.592,0.25,"noncognate","V",3,926.671892827776
3,"A","attaque",0.95,0.571,"cognate","V",3,737.438236386757
3,"V","attaque",0.95,0.571,"cognate","V",3,881.639747597144
3,"A","avance",0.637037,0.857,"cognate","V",3,557.088566332209
3,"V","avance",0.637037,0.857,"cognate","V",3,1000.91686586616
3,"A","avenir",0.407547169811321,0,"noncognate","V",3,1197.84572835792
3,"V","avenir",0.407547169811321,0,"noncognate","V",3,1078.60141898919
3,"A","balcon",0.73125,0.857,"cognate","V",3,611.446837616802
3,"V","balcon",0.73125,0.857,"cognate","V",3,898.87699366328
3,"A","banlieue",0.336,0,"noncognate","V",3,1021.72629287441
3,"V","banlieue",0.336,0,"noncognate","V",3,811.969719465275
3,"A","bateau",0.82,0.333,"noncognate","V",3,845.171539185831
3,"V","bateau",0.82,0.333,"noncognate","V",3,876.936481699196
3,"A","biscuit",0.84375,1,"cognate","V",3,789.81233145383
3,"V","biscuit",0.84375,1,"cognate","V",3,713.298826694905
3,"A","blague",0.472727272727273,0.167,"noncognate","V",3,712.777923362296
3,"V","blague",0.472727272727273,0.167,"noncognate","V",3,736.900235230443
3,"A","blessure",0.34375,0.25,"noncognate","V",3,979.667328616674
3,"V","blessure",0.34375,0.25,"noncognate","V",3,521.599163884365
3,"A","bonbon",0.28,0,"noncognate","V",3,1037.56413459238
3,"V","bonbon",0.28,0,"noncognate","V",3,929.698574344167
3,"A","bonheur",0.37,0.143,"noncognate","V",3,717.382713899279
3,"V","bonheur",0.37,0.143,"noncognate","V",3,747.983000734938
3,"A","bougie",0.313725490196078,0.167,"noncognate","V",3,1371.31790920813
3,"V","bougie",0.313725490196078,0.167,"noncognate","V",3,907.814499136321
3,"A","branche",0.5890909,0.857,"cognate","V",3,828.683641213756
3,"V","branche",0.5890909,0.857,"cognate","V",3,605.432857645354
3,"A","bruit",0.44,0,"noncognate","V",3,1036.31441742265
3,"V","bruit",0.44,0,"noncognate","V",3,1098.0053607622
3,"A","carnet",0.29375,0,"noncognate","V",3,612.192203283787
3,"V","carnet",0.29375,0,"noncognate","V",3,714.778022806354
3,"A","cendre",0.364705882352941,0,"noncognate","V",3,1179.27760752777
3,"V","cendre",0.364705882352941,0,"noncognate","V",3,909.866495474925
3,"A","centaine",0.373333333333333,0.125,"noncognate","V",3,1040.84917323177
3,"V","centaine",0.373333333333333,0.125,"noncognate","V",3,690.851516958605
3,"A","cerveau",0.259259259259259,0.143,"noncognate","V",3,1044.12826403291
3,"V","cerveau",0.259259259259259,0.143,"noncognate","V",3,828.575004116182
3,"A","chagrin",0.36078431372549,0.286,"noncognate","V",3,862.537135341151
3,"V","chagrin",0.36078431372549,0.286,"noncognate","V",3,843.560282914144
3,"A","chanson",0.389189189189189,0.286,"noncognate","V",3,830.881544934975
3,"V","chanson",0.389189189189189,0.286,"noncognate","V",3,727.959487954058
3,"A","chemin",0.335135135135135,0,"noncognate","V",3,776.188445200833
3,"V","chemin",0.335135135135135,0,"noncognate","V",3,1083.26379946765
3,"A","chéri",0.340425531914894,0.143,"noncognate","V",3,866.803915552691
3,"V","chéri",0.340425531914894,0.143,"noncognate","V",3,1322.2933250875
3,"A","cheville",0.25531914893617,0.25,"noncognate","V",3,853.010697964389
3,"V","cheville",0.25531914893617,0.25,"noncognate","V",3,1013.47077127304
3,"A","chiffre",0.13125,0,"noncognate","V",3,819.128700535714
3,"V","chiffre",0.13125,0,"noncognate","V",3,952.667971520148
3,"A","chômage",0.391208791208791,0.167,"noncognate","V",3,1052.14176059595
3,"V","chômage",0.391208791208791,0.167,"noncognate","V",3,920.486015141556
3,"A","coiffeur",0.365714285714286,0.273,"noncognate","V",3,890.494047837602
3,"V","coiffeur",0.365714285714286,0.273,"noncognate","V",3,809.441927865285
3,"A","colline",0.381818181818182,0.286,"noncognate","V",3,638.19706307043
3,"V","colline",0.381818181818182,0.286,"noncognate","V",3,853.395866052553
3,"A","concours",0.452941176470588,0.375,"noncognate","V",3,652.72389561192
3,"V","concours",0.452941176470588,0.375,"noncognate","V",3,886.972980862772
3,"A","couche",0.0606060606060606,0,"noncognate","V",3,963.320248687494
3,"V","couche",0.0606060606060606,0,"noncognate","V",3,821.618519436341
3,"A","couloir",0.434042553191489,0.143,"noncognate","V",3,819.86879744532
3,"V","couloir",0.434042553191489,0.143,"noncognate","V",3,973.737683159427
3,"A","crainte",0.227027027027027,0.143,"noncognate","V",3,635.833265128229
3,"V","crainte",0.227027027027027,0.143,"noncognate","V",3,1010.9540408664
3,"A","criminel",0.8329412,0.875,"cognate","V",3,695.159611308924
3,"V","criminel",0.8329412,0.875,"cognate","V",3,964.013866209173
3,"A","croyance",0.373333333333333,0,"noncognate","V",3,574.486511916233
