"ppt_id","group_c","test_c","triplet_id","pair_type_c","acc","RT_acc"
"11580780",0.5,-0.5,36,-0.5,1,1854.30000009536
"11580780",0.5,-0.5,30,-0.5,0,NA
"11580780",0.5,-0.5,15,0.5,1,1150.5
"11580828",0.5,-0.5,17,0.5,1,1926
"11580828",0.5,-0.5,12,0.5,1,1211
"11580828",0.5,-0.5,34,-0.5,1,2350
"11580828",0.5,-0.5,28,-0.5,1,1731
"11580828",0.5,-0.5,30,-0.5,1,1872.00000000001
"11580828",0.5,-0.5,14,0.5,1,1025
"11580828",0.5,-0.5,18,0.5,1,917
"11580828",0.5,-0.5,35,-0.5,1,1852.00000000001
"11580828",0.5,-0.5,15,0.5,1,1041
"11580828",0.5,-0.5,13,0.5,1,880
"11580828",0.5,-0.5,36,-0.5,1,3661
"11580828",0.5,-0.5,29,-0.5,1,1777
"11580828",0.5,-0.5,16,0.5,1,966
"11580828",0.5,-0.5,10,0.5,1,1922
"11580828",0.5,-0.5,11,0.5,1,1008
"11580828",0.5,-0.5,31,-0.5,1,3537
"11580828",0.5,-0.5,32,-0.5,1,1458
"11580828",0.5,-0.5,33,-0.5,1,1985
"11608955",0.5,-0.5,29,-0.5,1,1701.19999999106
"11608955",0.5,-0.5,10,0.5,0,NA
"11608955",0.5,-0.5,16,0.5,0,NA
"11608955",0.5,-0.5,17,0.5,1,1390.29999999404
"11608955",0.5,-0.5,33,-0.5,1,1668.5
"11608955",0.5,-0.5,14,0.5,1,1154.7
"11608955",0.5,-0.5,34,-0.5,1,1783.10000000298
"11608955",0.5,-0.5,31,-0.5,1,1453.2
"11608955",0.5,-0.5,32,-0.5,1,1384.59999999106
"11608955",0.5,-0.5,13,0.5,0,NA
"11608955",0.5,-0.5,11,0.5,1,918.599999991056
"11608955",0.5,-0.5,15,0.5,0,NA
"11608955",0.5,-0.5,36,-0.5,1,1550.10000000001
"11608955",0.5,-0.5,12,0.5,1,1316.49999999999
"11608955",0.5,-0.5,18,0.5,1,921.59999999404
"11608955",0.5,-0.5,28,-0.5,0,NA
"11608955",0.5,-0.5,30,-0.5,0,NA
"11608955",0.5,-0.5,35,-0.5,1,2733.09999999999
"11608959",0.5,-0.5,34,-0.5,1,5282
"11608959",0.5,-0.5,15,0.5,1,2160
"11608959",0.5,-0.5,10,0.5,1,3000
"11608959",0.5,-0.5,13,0.5,1,1132
"11608959",0.5,-0.5,18,0.5,1,2271
"11608959",0.5,-0.5,16,0.5,1,5284
"11608959",0.5,-0.5,11,0.5,1,1184
"11608959",0.5,-0.5,29,-0.5,1,3217
"11608959",0.5,-0.5,31,-0.5,1,4468
"11608959",0.5,-0.5,14,0.5,1,2179
"11608959",0.5,-0.5,36,-0.5,1,2105
"11608959",0.5,-0.5,30,-0.5,1,3450
"11608959",0.5,-0.5,32,-0.5,1,1320
"11608959",0.5,-0.5,12,0.5,1,3932
"11608959",0.5,-0.5,17,0.5,1,1314
"11608959",0.5,-0.5,28,-0.5,1,4554.00000000001
"11608959",0.5,-0.5,33,-0.5,1,2739
"11608959",0.5,-0.5,35,-0.5,1,5666
"11623291",0.5,-0.5,33,-0.5,0,NA
"11623291",0.5,-0.5,36,-0.5,1,1307.7
"11623291",0.5,-0.5,28,-0.5,1,1253.60000009536
"11623291",0.5,-0.5,14,0.5,1,736.900000071524
"11623291",0.5,-0.5,10,0.5,1,845.699999999997
"11623291",0.5,-0.5,18,0.5,1,809.200000047684
"11623291",0.5,-0.5,12,0.5,1,786.800000071526
"11623291",0.5,-0.5,34,-0.5,1,956.70000009537
"11623291",0.5,-0.5,31,-0.5,1,1019.8
"11623291",0.5,-0.5,30,-0.5,1,1096
"11623291",0.5,-0.5,32,-0.5,1,859.70000007152
"11623291",0.5,-0.5,15,0.5,1,767.900000047681
"11623291",0.5,-0.5,11,0.5,1,785.300000023839
"11623291",0.5,-0.5,17,0.5,1,746.500000023836
"11623291",0.5,-0.5,29,-0.5,1,1250.10000000001
"11623291",0.5,-0.5,16,0.5,1,700.600000000006
"11623291",0.5,-0.5,35,-0.5,1,889.900000023845
"11623291",0.5,-0.5,13,0.5,1,777.100000071528
"11623336",0.5,-0.5,35,-0.5,0,NA
"11623336",0.5,-0.5,17,0.5,1,1834.29999998808
"11623336",0.5,-0.5,34,-0.5,1,4288.89999999999
"11623336",0.5,-0.5,11,0.5,1,2019.89999999999
"11623336",0.5,-0.5,14,0.5,1,1184.40000001193
"11623336",0.5,-0.5,13,0.5,1,1970.89999999999
"11623336",0.5,-0.5,28,-0.5,0,NA
"11623336",0.5,-0.5,32,-0.5,1,2302.8
"11623336",0.5,-0.5,30,-0.5,1,2811.40000000001
"11623336",0.5,-0.5,33,-0.5,1,1445.49999997616
"11623336",0.5,-0.5,18,0.5,1,1697.79999997615
"11623336",0.5,-0.5,10,0.5,1,1875.89999996424
"11623336",0.5,-0.5,12,0.5,1,1350.50000001192
"11623336",0.5,-0.5,16,0.5,1,2400.60000000001
"11623336",0.5,-0.5,31,-0.5,1,1685.89999998808
"11623336",0.5,-0.5,15,0.5,1,1479.2
"11623336",0.5,-0.5,36,-0.5,1,2843.29999996423
"11623336",0.5,-0.5,29,-0.5,1,2154.10000001192
"11623351",0.5,-0.5,16,0.5,1,1457.18
"11623351",0.5,-0.5,32,-0.5,1,1998.36
"11623351",0.5,-0.5,31,-0.5,0,NA
"11623351",0.5,-0.5,10,0.5,0,NA
"11623351",0.5,-0.5,18,0.5,1,1292.68
"11623351",0.5,-0.5,17,0.5,1,1143.68
"11623351",0.5,-0.5,35,-0.5,0,NA
"11623351",0.5,-0.5,11,0.5,1,1045.3
"11623351",0.5,-0.5,30,-0.5,0,NA
"11623351",0.5,-0.5,14,0.5,1,970.599999999998
"11623351",0.5,-0.5,15,0.5,0,NA
"11623351",0.5,-0.5,34,-0.5,1,1313.3
"11623351",0.5,-0.5,29,-0.5,1,2482.1
"11623351",0.5,-0.5,36,-0.5,1,1560.82000000001
"11623351",0.5,-0.5,33,-0.5,1,1480.84
"11623351",0.5,-0.5,12,0.5,1,1670.74000000001
"11623351",0.5,-0.5,13,0.5,1,1404.53999999999
"11623351",0.5,-0.5,28,-0.5,1,1026.32000000001
"11628145",0.5,-0.5,31,-0.5,0,NA
"11628145",0.5,-0.5,12,0.5,1,1267
"11628145",0.5,-0.5,13,0.5,1,1569
"11628145",0.5,-0.5,34,-0.5,0,NA
"11628145",0.5,-0.5,33,-0.5,0,NA
"11628145",0.5,-0.5,32,-0.5,1,2202
"11628145",0.5,-0.5,16,0.5,1,1935
"11628145",0.5,-0.5,14,0.5,1,1300
"11628145",0.5,-0.5,36,-0.5,1,1900
"11628145",0.5,-0.5,11,0.5,1,1101
"11628145",0.5,-0.5,29,-0.5,1,1834
"11628145",0.5,-0.5,17,0.5,1,1229
"11628145",0.5,-0.5,28,-0.5,0,NA
"11628145",0.5,-0.5,35,-0.5,0,NA
"11628145",0.5,-0.5,30,-0.5,0,NA
"11628145",0.5,-0.5,15,0.5,1,1066
"11628145",0.5,-0.5,18,0.5,1,1100
"11628145",0.5,-0.5,10,0.5,1,2634
"11631048",0.5,-0.5,14,0.5,1,885.29999990463
"11631048",0.5,-0.5,33,-0.5,1,1491.29999995232
"11631048",0.5,-0.5,17,0.5,1,932.100000047685
"11631048",0.5,-0.5,15,0.5,1,973.600000047685
"11631048",0.5,-0.5,29,-0.5,1,1917.1
"11631048",0.5,-0.5,16,0.5,1,1028.3
"11631048",0.5,-0.5,13,0.5,1,949.699999999997
"11631048",0.5,-0.5,10,0.5,1,900.699999999997
"11631048",0.5,-0.5,32,-0.5,1,1146.80000004768
"11631048",0.5,-0.5,35,-0.5,1,1298.89999985695
"11631048",0.5,-0.5,30,-0.5,1,1774.60000004769
"11631048",0.5,-0.5,31,-0.5,1,2588.29999995232
"11631048",0.5,-0.5,18,0.5,1,1068.09999995232
"11631048",0.5,-0.5,36,-0.5,1,1696.29999990463
"11631048",0.5,-0.5,11,0.5,1,912.700000047684
"11631048",0.5,-0.5,12,0.5,1,1153.39999995232
"11631048",0.5,-0.5,34,-0.5,1,1853.20000004768
"11631048",0.5,-0.5,28,-0.5,1,1321.60000000001
"11631062",0.5,-0.5,18,0.5,1,1533.6
"11631062",0.5,-0.5,35,-0.5,1,1897.40000003576
"11631062",0.5,-0.5,32,-0.5,1,999.40000001192
"11631062",0.5,-0.5,13,0.5,1,1288.8
"11631062",0.5,-0.5,30,-0.5,1,1341.4
"11631062",0.5,-0.5,36,-0.5,1,1306.20000003577
"11631062",0.5,-0.5,28,-0.5,1,1916.40000004768
"11631062",0.5,-0.5,34,-0.5,1,994.500000023843
"11631062",0.5,-0.5,29,-0.5,1,1062.30000002384
"11631062",0.5,-0.5,12,0.5,1,992.300000000003
"11631062",0.5,-0.5,33,-0.5,1,1719.10000002384
"11631062",0.5,-0.5,10,0.5,1,1747.90000002384
"11631062",0.5,-0.5,14,0.5,1,759.900000011919
"11631062",0.5,-0.5,16,0.5,1,1000.09999999999
"11631062",0.5,-0.5,11,0.5,1,786.700000023848
"11631062",0.5,-0.5,17,0.5,1,1164.39999999999
"11631062",0.5,-0.5,15,0.5,1,1059.00000003577
"11631062",0.5,-0.5,31,-0.5,1,3131.60000000001
"11783734",0.5,-0.5,16,0.5,1,1369.79999995232
"11783734",0.5,-0.5,29,-0.5,1,963.800000000003
"11783734",0.5,-0.5,28,-0.5,1,1722.49999980927
"11783734",0.5,-0.5,30,-0.5,1,1183.3
"11783734",0.5,-0.5,14,0.5,1,701.699999904631
"11783734",0.5,-0.5,35,-0.5,1,858.099999904633
"11783734",0.5,-0.5,10,0.5,1,933.999999952313
"11783734",0.5,-0.5,13,0.5,1,855.899999904635
"11783734",0.5,-0.5,18,0.5,1,876.499999952313
"11783734",0.5,-0.5,12,0.5,1,785.999999904634
"11783734",0.5,-0.5,31,-0.5,1,1200.79999995232
"11783734",0.5,-0.5,34,-0.5,1,887.5
"11783734",0.5,-0.5,11,0.5,1,957.699999856952
"11783734",0.5,-0.5,33,-0.5,1,1148.59999980926
"11783734",0.5,-0.5,36,-0.5,1,1076.89999985695
"11783734",0.5,-0.5,17,0.5,1,922.699999999997
"11783734",0.5,-0.5,32,-0.5,1,894.5
"11783734",0.5,-0.5,15,0.5,1,1360.7
"11783739",0.5,-0.5,33,-0.5,1,3094.39999996424
"11783739",0.5,-0.5,31,-0.5,1,1467.9
"11783739",0.5,-0.5,17,0.5,1,919.099999999998
"11783739",0.5,-0.5,28,-0.5,1,1016.89999997616
"11783739",0.5,-0.5,12,0.5,1,856.699999999997
"11783739",0.5,-0.5,15,0.5,1,846.299999964234
"11783739",0.5,-0.5,10,0.5,1,1070.19999995232
"11783739",0.5,-0.5,30,-0.5,1,1541.49999998808
"11783739",0.5,-0.5,36,-0.5,1,1060.1
"11783739",0.5,-0.5,34,-0.5,1,1065.29999996423
"11783739",0.5,-0.5,13,0.5,1,720.29999997616
"11783739",0.5,-0.5,29,-0.5,1,3201.09999997616
"11783739",0.5,-0.5,14,0.5,1,1024.89999998808
"11783739",0.5,-0.5,35,-0.5,1,1657.49999995231
"11783739",0.5,-0.5,11,0.5,1,1048.49999995231
"11783739",0.5,-0.5,16,0.5,1,804.099999964237
"11783739",0.5,-0.5,18,0.5,1,924.699999976161
"11783739",0.5,-0.5,32,-0.5,1,1023.29999998808
"11783737",0.5,-0.5,12,0.5,0,NA
"11783737",0.5,-0.5,36,-0.5,1,1515.29999999851
"11783737",0.5,-0.5,11,0.5,0,NA
"11783737",0.5,-0.5,16,0.5,1,1302.59999999926
"11783737",0.5,-0.5,10,0.5,1,1544.39999999925
"11783737",0.5,-0.5,31,-0.5,1,1740.99999999851
"11783737",0.5,-0.5,13,0.5,1,1035.6
"11783737",0.5,-0.5,15,0.5,1,1123.49999999851
"11783737",0.5,-0.5,17,0.5,1,1054.89999999925
"11783737",0.5,-0.5,32,-0.5,0,NA
"11783737",0.5,-0.5,14,0.5,0,NA
"11783737",0.5,-0.5,30,-0.5,0,NA
"11783737",0.5,-0.5,33,-0.5,0,NA
"11783737",0.5,-0.5,35,-0.5,1,1775.8
"11783737",0.5,-0.5,28,-0.5,0,NA
"11783737",0.5,-0.5,29,-0.5,0,NA
"11783737",0.5,-0.5,34,-0.5,1,1442.49999999702
"11783737",0.5,-0.5,18,0.5,0,NA
"11821764",0.5,-0.5,30,-0.5,0,NA
"11821764",0.5,-0.5,34,-0.5,0,NA
"11821764",0.5,-0.5,18,0.5,1,829.599999999999
"11821764",0.5,-0.5,12,0.5,1,1059.49999999404
"11821764",0.5,-0.5,35,-0.5,1,1277.20000000596
"11821764",0.5,-0.5,29,-0.5,1,1421.39999999404
"11821764",0.5,-0.5,33,-0.5,0,NA
"11821764",0.5,-0.5,36,-0.5,1,1209.70000000596
"11821764",0.5,-0.5,15,0.5,1,1737.00000000596
"11821764",0.5,-0.5,10,0.5,1,1219.19999999702
"11821764",0.5,-0.5,32,-0.5,1,1370.90000000298
"11821764",0.5,-0.5,14,0.5,1,1110.89999999404
"11821764",0.5,-0.5,16,0.5,0,NA
"11821764",0.5,-0.5,17,0.5,1,1305.6
"11821764",0.5,-0.5,13,0.5,0,NA
"11821764",0.5,-0.5,11,0.5,1,833.199999994045
"11821764",0.5,-0.5,31,-0.5,0,NA
"11821764",0.5,-0.5,28,-0.5,0,NA
"11936623",0.5,-0.5,16,0.5,1,2053.99999999703
"11936623",0.5,-0.5,13,0.5,1,1431.39999999703
"11936623",0.5,-0.5,35,-0.5,0,NA
"11936623",0.5,-0.5,36,-0.5,1,2475.99999999403
"11936623",0.5,-0.5,28,-0.5,0,NA
"11936623",0.5,-0.5,34,-0.5,1,2870.6999999985
"11936623",0.5,-0.5,33,-0.5,0,NA
"11936623",0.5,-0.5,18,0.5,1,1758.99999999703
"11936623",0.5,-0.5,14,0.5,1,1662.39999999851
"11936623",0.5,-0.5,15,0.5,1,1899.59999999701
"11936623",0.5,-0.5,31,-0.5,0,NA
"11936623",0.5,-0.5,17,0.5,1,1827.29999999554
"11936623",0.5,-0.5,32,-0.5,1,2047.79999999702
"11936623",0.5,-0.5,10,0.5,1,2907.49999999852
"11936623",0.5,-0.5,11,0.5,1,1467.49999999403
"11936623",0.5,-0.5,12,0.5,1,4540.29999999405
"11936623",0.5,-0.5,30,-0.5,0,NA
"11936623",0.5,-0.5,29,-0.5,0,NA
"12643670",0.5,-0.5,18,0.5,1,2786.60000002384
"12643670",0.5,-0.5,12,0.5,1,1771.99999997613
"12643670",0.5,-0.5,34,-0.5,1,1801.30000004766
"12643670",0.5,-0.5,14,0.5,1,766.5
"12643670",0.5,-0.5,28,-0.5,0,NA
"12643670",0.5,-0.5,32,-0.5,1,1622.70000002382
"12643670",0.5,-0.5,31,-0.5,1,2409.40000002389
"12643670",0.5,-0.5,10,0.5,1,1499.59999997611
"12643670",0.5,-0.5,35,-0.5,1,1567
"12643670",0.5,-0.5,33,-0.5,1,1402.00000004773
"12643670",0.5,-0.5,11,0.5,1,703.100000071572
"12643670",0.5,-0.5,13,0.5,1,971.200000047684
"12643670",0.5,-0.5,29,-0.5,1,1556.49999997613
"12643670",0.5,-0.5,17,0.5,1,1094.8000000238
"12643670",0.5,-0.5,16,0.5,1,1408.29999997618
"12643670",0.5,-0.5,30,-0.5,1,1499.69999999995
"12643670",0.5,-0.5,36,-0.5,1,1580.50000007148
"12643670",0.5,-0.5,15,0.5,1,996.900000047637
"12643708",0.5,-0.5,32,-0.5,0,NA
"12643708",0.5,-0.5,35,-0.5,1,2620
"12643708",0.5,-0.5,17,0.5,1,1303
"12643708",0.5,-0.5,10,0.5,1,3122.00000000001
"12643708",0.5,-0.5,34,-0.5,1,1411
"12643708",0.5,-0.5,28,-0.5,1,3163
"12643708",0.5,-0.5,36,-0.5,1,1061
"12643708",0.5,-0.5,30,-0.5,1,2251
"12643708",0.5,-0.5,13,0.5,1,1627
"12643708",0.5,-0.5,15,0.5,1,1139
"12643708",0.5,-0.5,14,0.5,1,883.000000000007
"12643708",0.5,-0.5,31,-0.5,1,2180.00000000001
"12643708",0.5,-0.5,11,0.5,1,1010
"12643708",0.5,-0.5,12,0.5,1,1073.00000000001
"12643708",0.5,-0.5,29,-0.5,1,1778
"12643708",0.5,-0.5,16,0.5,1,1321
"12643708",0.5,-0.5,33,-0.5,1,1416
"12643708",0.5,-0.5,18,0.5,1,1067
"12643921",0.5,-0.5,15,0.5,1,5958.5
"12643921",0.5,-0.5,11,0.5,1,1176.69999997616
"12643921",0.5,-0.5,34,-0.5,1,2034.59999997616
"12643921",0.5,-0.5,28,-0.5,0,NA
"12643921",0.5,-0.5,14,0.5,1,1098.1
"12643921",0.5,-0.5,12,0.5,1,806.600000023842
"12643921",0.5,-0.5,18,0.5,1,2744.89999997616
"12643921",0.5,-0.5,13,0.5,1,2303.50000007152
"12643921",0.5,-0.5,35,-0.5,1,3317.59999997616
"12643921",0.5,-0.5,32,-0.5,1,1940.59999997616
"12643921",0.5,-0.5,16,0.5,1,1289.7
"12643921",0.5,-0.5,33,-0.5,1,2965.50000004769
"12643921",0.5,-0.5,31,-0.5,1,3885.5
"12643921",0.5,-0.5,17,0.5,1,1601.00000007152
"12643921",0.5,-0.5,30,-0.5,0,NA
"12643921",0.5,-0.5,10,0.5,1,1379.2
"12643921",0.5,-0.5,36,-0.5,1,2175.3
"12643921",0.5,-0.5,29,-0.5,1,2072.20000007152
"12644074",0.5,-0.5,14,0.5,1,937.600000000744
"12644074",0.5,-0.5,15,0.5,1,900.800000000003
"12644074",0.5,-0.5,17,0.5,1,1094.80000000037
"12644074",0.5,-0.5,10,0.5,1,910.200000000746
"12644074",0.5,-0.5,12,0.5,1,765.100000000748
"12644074",0.5,-0.5,11,0.5,1,786.200000001118
"12644074",0.5,-0.5,30,-0.5,1,1844.90000000074
"12644074",0.5,-0.5,34,-0.5,1,1262.60000000112
"12644074",0.5,-0.5,36,-0.5,1,1123
"12644074",0.5,-0.5,13,0.5,1,885.700000001489
"12644074",0.5,-0.5,33,-0.5,1,1861.00000000074
"12644074",0.5,-0.5,29,-0.5,1,1500.90000000111
"12644074",0.5,-0.5,31,-0.5,1,2644.00000000074
"12644074",0.5,-0.5,16,0.5,1,1020.00000000037
"12644074",0.5,-0.5,35,-0.5,1,2085
"12644074",0.5,-0.5,18,0.5,1,900.10000000149
"12644074",0.5,-0.5,28,-0.5,1,931.700000001496
"12644074",0.5,-0.5,32,-0.5,1,1075.10000000111
"12643934",0.5,-0.5,33,-0.5,1,2419
"12643934",0.5,-0.5,32,-0.5,1,3186.00000000001
"12643934",0.5,-0.5,30,-0.5,1,1142
"12643934",0.5,-0.5,12,0.5,1,2472
"12643934",0.5,-0.5,14,0.5,1,1786
"12643934",0.5,-0.5,10,0.5,1,1424
"12643934",0.5,-0.5,16,0.5,1,1412
"12643934",0.5,-0.5,11,0.5,1,1329
"12643934",0.5,-0.5,15,0.5,1,1561
"12643934",0.5,-0.5,17,0.5,1,1345
"12643934",0.5,-0.5,13,0.5,1,2695
"12643934",0.5,-0.5,35,-0.5,1,1264
"12643934",0.5,-0.5,18,0.5,0,NA
"12643934",0.5,-0.5,28,-0.5,0,NA
"12643934",0.5,-0.5,29,-0.5,0,NA
"12643934",0.5,-0.5,34,-0.5,1,1789
"12643934",0.5,-0.5,31,-0.5,1,1026
"12643934",0.5,-0.5,36,-0.5,0,NA
"12644154",0.5,-0.5,14,0.5,1,1275.00000002384
"12644154",0.5,-0.5,29,-0.5,0,NA
"12644154",0.5,-0.5,31,-0.5,0,NA
"12644154",0.5,-0.5,11,0.5,1,1117.7
"12644154",0.5,-0.5,12,0.5,1,1460.1
"12644154",0.5,-0.5,28,-0.5,0,NA
"12644154",0.5,-0.5,17,0.5,1,1019.99999992848
"12644154",0.5,-0.5,33,-0.5,0,NA
"12644154",0.5,-0.5,36,-0.5,1,5045.49999995231
"12644154",0.5,-0.5,30,-0.5,0,NA
"12644154",0.5,-0.5,13,0.5,1,1267.10000002384
"12644154",0.5,-0.5,10,0.5,1,1228.30000002384
"12644154",0.5,-0.5,15,0.5,1,1847.19999992847
"12644154",0.5,-0.5,35,-0.5,1,1753.09999995232
"12644154",0.5,-0.5,32,-0.5,1,1492.5
"12644154",0.5,-0.5,18,0.5,1,1572.89999992847
"12644154",0.5,-0.5,16,0.5,1,1273.69999997616
"12644154",0.5,-0.5,34,-0.5,1,1480.99999992848
"11936745",0.5,-0.5,12,0.5,1,1417
"11936745",0.5,-0.5,34,-0.5,0,NA
"11936745",0.5,-0.5,33,-0.5,1,1255
"11936745",0.5,-0.5,29,-0.5,0,NA
"11936745",0.5,-0.5,18,0.5,1,1021
"11936745",0.5,-0.5,32,-0.5,1,870
"11936745",0.5,-0.5,13,0.5,1,1173
"11936745",0.5,-0.5,17,0.5,1,920
"11936745",0.5,-0.5,30,-0.5,1,1108
"11936745",0.5,-0.5,15,0.5,1,766
"11936745",0.5,-0.5,10,0.5,1,1146
"11936745",0.5,-0.5,31,-0.5,0,NA
"11936745",0.5,-0.5,36,-0.5,1,1094
"11936745",0.5,-0.5,14,0.5,1,840
"11936745",0.5,-0.5,11,0.5,1,734
"11936745",0.5,-0.5,35,-0.5,0,NA
"11936745",0.5,-0.5,16,0.5,0,NA
"11936745",0.5,-0.5,28,-0.5,0,NA
"11936695",0.5,-0.5,32,-0.5,1,1325.59999999986
"11936695",0.5,-0.5,31,-0.5,0,NA
"11936695",0.5,-0.5,10,0.5,1,1378.8
"11936695",0.5,-0.5,33,-0.5,0,NA
"11936695",0.5,-0.5,30,-0.5,1,1555.69999999986
"11936695",0.5,-0.5,28,-0.5,1,1637.69999999995
"11936695",0.5,-0.5,34,-0.5,1,846.199999999815
"11936695",0.5,-0.5,36,-0.5,1,1120.19999999991
"11936695",0.5,-0.5,35,-0.5,1,1415.79999999981
"11936695",0.5,-0.5,12,0.5,1,1073.79999999986
"11936695",0.5,-0.5,15,0.5,1,921.599999999948
"11936695",0.5,-0.5,16,0.5,1,1053.49999999985
"11936695",0.5,-0.5,29,-0.5,1,1259.99999999996
"11936695",0.5,-0.5,18,0.5,1,718.899999999907
"11936695",0.5,-0.5,14,0.5,1,691.999999999913
"11936695",0.5,-0.5,17,0.5,1,731.599999999904
"11936695",0.5,-0.5,11,0.5,1,781.299999999857
"11936695",0.5,-0.5,13,0.5,1,1124.99999999996
"11821876",0.5,-0.5,34,-0.5,1,1733.6
"11821876",0.5,-0.5,13,0.5,1,1131.70000000223
"11821876",0.5,-0.5,17,0.5,1,972.5
"11821876",0.5,-0.5,35,-0.5,1,1445.10000000074
"11821876",0.5,-0.5,11,0.5,1,893.399999999252
"11821876",0.5,-0.5,32,-0.5,1,1593.9
"11821876",0.5,-0.5,12,0.5,1,880.799999999253
"11821876",0.5,-0.5,14,0.5,1,763.5
"11821876",0.5,-0.5,15,0.5,1,814.400000002235
"11821876",0.5,-0.5,16,0.5,1,770.099999999999
"11821876",0.5,-0.5,36,-0.5,0,NA
"11821876",0.5,-0.5,28,-0.5,0,NA
"11821876",0.5,-0.5,29,-0.5,1,1455.1
"11821876",0.5,-0.5,10,0.5,1,1240.8
"11821876",0.5,-0.5,33,-0.5,1,1981.60000000223
"11821876",0.5,-0.5,30,-0.5,1,1689.20000000149
"11821876",0.5,-0.5,18,0.5,1,808.200000001496
"11821876",0.5,-0.5,31,-0.5,1,1454.89999999999
"11821749",0.5,-0.5,34,-0.5,1,1921.39999998808
"11821749",0.5,-0.5,14,0.5,1,1306.49999998212
"11821749",0.5,-0.5,32,-0.5,1,2631.9
"11821749",0.5,-0.5,29,-0.5,1,2448.29999998808
"11821749",0.5,-0.5,10,0.5,1,1469.7
"11821749",0.5,-0.5,35,-0.5,1,1314.29999998808
"11821749",0.5,-0.5,13,0.5,1,1388.59999998808
"11821749",0.5,-0.5,28,-0.5,0,NA
"11821749",0.5,-0.5,16,0.5,0,NA
"11821749",0.5,-0.5,33,-0.5,1,1780.59999999404
"11821749",0.5,-0.5,17,0.5,1,1241.79999998808
"11821749",0.5,-0.5,18,0.5,0,NA
"11821749",0.5,-0.5,31,-0.5,1,1797.69999999404
"11821749",0.5,-0.5,12,0.5,1,1779.49999999404
"11821749",0.5,-0.5,15,0.5,1,1105.8
"11821749",0.5,-0.5,36,-0.5,0,NA
"11821749",0.5,-0.5,11,0.5,1,925.5
"11821749",0.5,-0.5,30,-0.5,1,1777.90000000596
"11784120",0.5,-0.5,30,-0.5,0,NA
"11784120",0.5,-0.5,29,-0.5,1,1239.62
"11784120",0.5,-0.5,14,0.5,1,871.019999999997
"11784120",0.5,-0.5,36,-0.5,1,1293.02
"11784120",0.5,-0.5,11,0.5,1,901.300000000003
"11784120",0.5,-0.5,13,0.5,1,826.940000000002
"11784120",0.5,-0.5,34,-0.5,0,NA
"11784120",0.5,-0.5,12,0.5,1,949.839999999996
"11784120",0.5,-0.5,17,0.5,1,893.160000000003
"11784120",0.5,-0.5,10,0.5,1,910.460000000006
"11784120",0.5,-0.5,28,-0.5,1,1183.15999999999
"11784120",0.5,-0.5,16,0.5,1,814.160000000003
"11784120",0.5,-0.5,18,0.5,1,1033.17999999998
"11784120",0.5,-0.5,15,0.5,1,1070.74000000001
"11784120",0.5,-0.5,32,-0.5,1,1660.74000000001
"11784120",0.5,-0.5,35,-0.5,1,1234.5
"11784120",0.5,-0.5,33,-0.5,1,1294.84
"11784120",0.5,-0.5,31,-0.5,0,NA
"11783862",0.5,-0.5,31,-0.5,1,2942.70000004768
"11783862",0.5,-0.5,36,-0.5,1,3831.9
"11783862",0.5,-0.5,12,0.5,1,1289.69999997616
"11783862",0.5,-0.5,14,0.5,1,1308.2
"11783862",0.5,-0.5,16,0.5,1,1374.19999995232
"11783862",0.5,-0.5,15,0.5,1,2349.09999997616
"11783862",0.5,-0.5,32,-0.5,0,NA
"11783862",0.5,-0.5,35,-0.5,0,NA
"11783862",0.5,-0.5,17,0.5,1,1012.79999997615
"11783862",0.5,-0.5,10,0.5,1,1107.89999995232
"11783862",0.5,-0.5,29,-0.5,1,2404.40000004768
"11783862",0.5,-0.5,28,-0.5,0,NA
"11783862",0.5,-0.5,11,0.5,1,1848.70000000001
"11783862",0.5,-0.5,33,-0.5,0,NA
"11783862",0.5,-0.5,13,0.5,1,945.900000047681
"11783862",0.5,-0.5,30,-0.5,0,NA
"11783862",0.5,-0.5,18,0.5,1,1381.49999997616
"11783862",0.5,-0.5,34,-0.5,0,NA
"11783794",0.5,-0.5,29,-0.5,1,1877
"11783794",0.5,-0.5,12,0.5,1,1223
"11783794",0.5,-0.5,36,-0.5,1,1833
"11783794",0.5,-0.5,13,0.5,1,1249
"11783794",0.5,-0.5,15,0.5,1,1309
"11783794",0.5,-0.5,31,-0.5,1,3440
"11783794",0.5,-0.5,33,-0.5,1,1741
"11783794",0.5,-0.5,14,0.5,1,1093
"11783794",0.5,-0.5,10,0.5,1,919
"11783794",0.5,-0.5,32,-0.5,1,1821
"11783794",0.5,-0.5,11,0.5,1,1455
"11783794",0.5,-0.5,18,0.5,1,1307
"11783794",0.5,-0.5,35,-0.5,1,3127.00000000001
"11783794",0.5,-0.5,17,0.5,1,1260.00000000001
"11783794",0.5,-0.5,34,-0.5,1,2350
"11783794",0.5,-0.5,16,0.5,1,1051
"11783794",0.5,-0.5,28,-0.5,1,1287
"11783794",0.5,-0.5,30,-0.5,1,1273.00000000001
"11783489",0.5,-0.5,12,0.5,1,6332.5
"11783489",0.5,-0.5,29,-0.5,0,NA
"11783489",0.5,-0.5,18,0.5,1,6642.39999997616
"11783489",0.5,-0.5,16,0.5,1,3163.59999997617
"11783489",0.5,-0.5,13,0.5,1,2623.4000000119
"11783489",0.5,-0.5,11,0.5,1,2925.79999997618
"11783489",0.5,-0.5,31,-0.5,0,NA
